date_key,calender,year,quarter,day,month,weekday,week_of_year,isweekend,isholiday,isholiday_in_us,day_in_year,day_in_quarter,day_in_month,day_in_week
20280615,2028-06-15,2028,2,15,June,Thursday,24,False,False,False,167,76,15,4
20280616,2028-06-16,2028,2,16,June,Friday,24,False,False,False,168,77,16,5
20280617,2028-06-17,2028,2,17,June,Saturday,24,True,False,False,169,78,17,6
20280618,2028-06-18,2028,2,18,June,Sunday,24,True,False,False,170,79,18,7
20280619,2028-06-19,2028,2,19,June,Monday,25,False,False,True,171,80,19,1
20280620,2028-06-20,2028,2,20,June,Tuesday,25,False,False,False,172,81,20,2
20280621,2028-06-21,2028,2,21,June,Wednesday,25,False,False,False,173,82,21,3
20280622,2028-06-22,2028,2,22,June,Thursday,25,False,False,False,174,83,22,4
20280623,2028-06-23,2028,2,23,June,Friday,25,False,False,False,175,84,23,5
20280624,2028-06-24,2028,2,24,June,Saturday,25,True,False,False,176,85,24,6
20280625,2028-06-25,2028,2,25,June,Sunday,25,True,False,False,177,86,25,7
20280626,2028-06-26,2028,2,26,June,Monday,26,False,False,False,178,87,26,1
20280627,2028-06-27,2028,2,27,June,Tuesday,26,False,False,False,179,88,27,2
20280628,2028-06-28,2028,2,28,June,Wednesday,26,False,False,False,180,89,28,3
20280629,2028-06-29,2028,2,29,June,Thursday,26,False,False,False,181,90,29,4
20280630,2028-06-30,2028,2,30,June,Friday,26,False,False,False,182,91,30,5
20280701,2028-07-01,2028,3,1,July,Saturday,26,True,False,False,183,1,1,6
20280702,2028-07-02,2028,3,2,July,Sunday,26,True,False,False,184,2,2,7
20280703,2028-07-03,2028,3,3,July,Monday,27,False,False,False,185,3,3,1
20280704,2028-07-04,2028,3,4,July,Tuesday,27,False,False,True,186,4,4,2
20280705,2028-07-05,2028,3,5,July,Wednesday,27,False,False,False,187,5,5,3
20280706,2028-07-06,2028,3,6,July,Thursday,27,False,False,False,188,6,6,4
20280707,2028-07-07,2028,3,7,July,Friday,27,False,False,False,189,7,7,5
20280708,2028-07-08,2028,3,8,July,Saturday,27,True,False,False,190,8,8,6
20280709,2028-07-09,2028,3,9,July,Sunday,27,True,False,False,191,9,9,7
20280710,2028-07-10,2028,3,10,July,Monday,28,False,False,False,192,10,10,1
20280711,2028-07-11,2028,3,11,July,Tuesday,28,False,False,False,193,11,11,2
20280712,2028-07-12,2028,3,12,July,Wednesday,28,False,False,False,194,12,12,3
20280713,2028-07-13,2028,3,13,July,Thursday,28,False,False,False,195,13,13,4
20280714,2028-07-14,2028,3,14,July,Friday,28,False,False,False,196,14,14,5
20280715,2028-07-15,2028,3,15,July,Saturday,28,True,True,False,197,15,15,6
20280716,2028-07-16,2028,3,16,July,Sunday,28,True,False,False,198,16,16,7
20280717,2028-07-17,2028,3,17,July,Monday,29,False,False,False,199,17,17,1
20280718,2028-07-18,2028,3,18,July,Tuesday,29,False,False,False,200,18,18,2
20280719,2028-07-19,2028,3,19,July,Wednesday,29,False,False,False,201,19,19,3
20280720,2028-07-20,2028,3,20,July,Thursday,29,False,False,False,202,20,20,4
20280721,2028-07-21,2028,3,21,July,Friday,29,False,False,False,203,21,21,5
20280722,2028-07-22,2028,3,22,July,Saturday,29,True,False,False,204,22,22,6
20280723,2028-07-23,2028,3,23,July,Sunday,29,True,False,False,205,23,23,7
20280724,2028-07-24,2028,3,24,July,Monday,30,False,False,False,206,24,24,1
20280725,2028-07-25,2028,3,25,July,Tuesday,30,False,False,False,207,25,25,2
20280726,2028-07-26,2028,3,26,July,Wednesday,30,False,False,False,208,26,26,3
20280727,2028-07-27,2028,3,27,July,Thursday,30,False,False,False,209,27,27,4
20280728,2028-07-28,2028,3,28,July,Friday,30,False,False,False,210,28,28,5
20280729,2028-07-29,2028,3,29,July,Saturday,30,True,False,False,211,29,29,6
20280730,2028-07-30,2028,3,30,July,Sunday,30,True,False,False,212,30,30,7
20280731,2028-07-31,2028,3,31,July,Monday,31,False,False,False,213,31,31,1
20280801,2028-08-01,2028,3,1,August,Tuesday,31,False,False,False,214,32,1,2
20280802,2028-08-02,2028,3,2,August,Wednesday,31,False,False,False,215,33,2,3
20280803,2028-08-03,2028,3,3,August,Thursday,31,False,False,False,216,34,3,4
20280804,2028-08-04,2028,3,4,August,Friday,31,False,False,False,217,35,4,5
20280805,2028-08-05,2028,3,5,August,Saturday,31,True,False,False,218,36,5,6
20280806,2028-08-06,2028,3,6,August,Sunday,31,True,False,False,219,37,6,7
20280807,2028-08-07,2028,3,7,August,Monday,32,False,False,False,220,38,7,1
20280808,2028-08-08,2028,3,8,August,Tuesday,32,False,False,False,221,39,8,2
20280809,2028-08-09,2028,3,9,August,Wednesday,32,False,False,False,222,40,9,3
20280810,2028-08-10,2028,3,10,August,Thursday,32,False,False,False,223,41,10,4
20280811,2028-08-11,2028,3,11,August,Friday,32,False,False,False,224,42,11,5
20280812,2028-08-12,2028,3,12,August,Saturday,32,True,False,False,225,43,12,6
20280813,2028-08-13,2028,3,13,August,Sunday,32,True,False,False,226,44,13,7
20280814,2028-08-14,2028,3,14,August,Monday,33,False,False,False,227,45,14,1
20280815,2028-08-15,2028,3,15,August,Tuesday,33,False,False,False,228,46,15,2
20280816,2028-08-16,2028,3,16,August,Wednesday,33,False,False,False,229,47,16,3
20280817,2028-08-17,2028,3,17,August,Thursday,33,False,False,False,230,48,17,4
20280818,2028-08-18,2028,3,18,August,Friday,33,False,False,False,231,49,18,5
20280819,2028-08-19,2028,3,19,August,Saturday,33,True,False,False,232,50,19,6
20280820,2028-08-20,2028,3,20,August,Sunday,33,True,False,False,233,51,20,7
20280821,2028-08-21,2028,3,21,August,Monday,34,False,False,False,234,52,21,1
20280822,2028-08-22,2028,3,22,August,Tuesday,34,False,False,False,235,53,22,2
20280823,2028-08-23,2028,3,23,August,Wednesday,34,False,False,False,236,54,23,3
20280824,2028-08-24,2028,3,24,August,Thursday,34,False,False,False,237,55,24,4
20280825,2028-08-25,2028,3,25,August,Friday,34,False,False,False,238,56,25,5
20280826,2028-08-26,2028,3,26,August,Saturday,34,True,False,False,239,57,26,6
20280827,2028-08-27,2028,3,27,August,Sunday,34,True,False,False,240,58,27,7
20280828,2028-08-28,2028,3,28,August,Monday,35,False,False,False,241,59,28,1
20280829,2028-08-29,2028,3,29,August,Tuesday,35,False,False,False,242,60,29,2
20280830,2028-08-30,2028,3,30,August,Wednesday,35,False,True,False,243,61,30,3
20280831,2028-08-31,2028,3,31,August,Thursday,35,False,False,False,244,62,31,4
20280901,2028-09-01,2028,3,1,September,Friday,35,False,False,False,245,63,1,5
20280902,2028-09-02,2028,3,2,September,Saturday,35,True,False,False,246,64,2,6
20280903,2028-09-03,2028,3,3,September,Sunday,35,True,False,False,247,65,3,7
20280904,2028-09-04,2028,3,4,September,Monday,36,False,False,True,248,66,4,1
20280905,2028-09-05,2028,3,5,September,Tuesday,36,False,False,False,249,67,5,2
20280906,2028-09-06,2028,3,6,September,Wednesday,36,False,False,False,250,68,6,3
20280907,2028-09-07,2028,3,7,September,Thursday,36,False,False,False,251,69,7,4
20280908,2028-09-08,2028,3,8,September,Friday,36,False,False,False,252,70,8,5
20280909,2028-09-09,2028,3,9,September,Saturday,36,True,False,False,253,71,9,6
20280910,2028-09-10,2028,3,10,September,Sunday,36,True,False,False,254,72,10,7
20280911,2028-09-11,2028,3,11,September,Monday,37,False,False,False,255,73,11,1
20280912,2028-09-12,2028,3,12,September,Tuesday,37,False,False,False,256,74,12,2
20280913,2028-09-13,2028,3,13,September,Wednesday,37,False,False,False,257,75,13,3
20280914,2028-09-14,2028,3,14,September,Thursday,37,False,False,False,258,76,14,4
20280915,2028-09-15,2028,3,15,September,Friday,37,False,False,False,259,77,15,5
20280916,2028-09-16,2028,3,16,September,Saturday,37,True,False,False,260,78,16,6
20280917,2028-09-17,2028,3,17,September,Sunday,37,True,False,False,261,79,17,7
20280918,2028-09-18,2028,3,18,September,Monday,38,False,False,False,262,80,18,1
20280919,2028-09-19,2028,3,19,September,Tuesday,38,False,False,False,263,81,19,2
20280920,2028-09-20,2028,3,20,September,Wednesday,38,False,False,False,264,82,20,3
20280921,2028-09-21,2028,3,21,September,Thursday,38,False,False,False,265,83,21,4
20280922,2028-09-22,2028,3,22,September,Friday,38,False,False,False,266,84,22,5
20280923,2028-09-23,2028,3,23,September,Saturday,38,True,False,False,267,85,23,6
20280924,2028-09-24,2028,3,24,September,Sunday,38,True,False,False,268,86,24,7
20280925,2028-09-25,2028,3,25,September,Monday,39,False,False,False,269,87,25,1
20280926,2028-09-26,2028,3,26,September,Tuesday,39,False,False,False,270,88,26,2
20280927,2028-09-27,2028,3,27,September,Wednesday,39,False,False,False,271,89,27,3
20280928,2028-09-28,2028,3,28,September,Thursday,39,False,False,False,272,90,28,4
20280929,2028-09-29,2028,3,29,September,Friday,39,False,False,False,273,91,29,5
20280930,2028-09-30,2028,3,30,September,Saturday,39,True,False,False,274,92,30,6
20281001,2028-10-01,2028,4,1,October,Sunday,39,True,False,False,275,1,1,7
20281002,2028-10-02,2028,4,2,October,Monday,40,False,False,False,276,2,2,1
20281003,2028-10-03,2028,4,3,October,Tuesday,40,False,False,False,277,3,3,2
20281004,2028-10-04,2028,4,4,October,Wednesday,40,False,False,False,278,4,4,3
20281005,2028-10-05,2028,4,5,October,Thursday,40,False,False,False,279,5,5,4
20281006,2028-10-06,2028,4,6,October,Friday,40,False,False,False,280,6,6,5
20281007,2028-10-07,2028,4,7,October,Saturday,40,True,False,False,281,7,7,6
20281008,2028-10-08,2028,4,8,October,Sunday,40,True,False,False,282,8,8,7
20281009,2028-10-09,2028,4,9,October,Monday,41,False,False,True,283,9,9,1
20281010,2028-10-10,2028,4,10,October,Tuesday,41,False,False,False,284,10,10,2
20281011,2028-10-11,2028,4,11,October,Wednesday,41,False,False,False,285,11,11,3
20281012,2028-10-12,2028,4,12,October,Thursday,41,False,False,False,286,12,12,4
20281013,2028-10-13,2028,4,13,October,Friday,41,False,False,False,287,13,13,5
20281014,2028-10-14,2028,4,14,October,Saturday,41,True,False,False,288,14,14,6
20281015,2028-10-15,2028,4,15,October,Sunday,41,True,False,False,289,15,15,7
20281016,2028-10-16,2028,4,16,October,Monday,42,False,False,False,290,16,16,1
20281017,2028-10-17,2028,4,17,October,Tuesday,42,False,False,False,291,17,17,2
20281018,2028-10-18,2028,4,18,October,Wednesday,42,False,False,False,292,18,18,3
20281019,2028-10-19,2028,4,19,October,Thursday,42,False,False,False,293,19,19,4
20281020,2028-10-20,2028,4,20,October,Friday,42,False,False,False,294,20,20,5
20281021,2028-10-21,2028,4,21,October,Saturday,42,True,False,False,295,21,21,6
20281022,2028-10-22,2028,4,22,October,Sunday,42,True,False,False,296,22,22,7
20281023,2028-10-23,2028,4,23,October,Monday,43,False,False,False,297,23,23,1
20281024,2028-10-24,2028,4,24,October,Tuesday,43,False,False,False,298,24,24,2
20281025,2028-10-25,2028,4,25,October,Wednesday,43,False,False,False,299,25,25,3
20281026,2028-10-26,2028,4,26,October,Thursday,43,False,False,False,300,26,26,4
20281027,2028-10-27,2028,4,27,October,Friday,43,False,False,False,301,27,27,5
20281028,2028-10-28,2028,4,28,October,Saturday,43,True,False,False,302,28,28,6
20281029,2028-10-29,2028,4,29,October,Sunday,43,True,True,False,303,29,29,7
20281030,2028-10-30,2028,4,30,October,Monday,44,False,False,False,304,30,30,1
20281031,2028-10-31,2028,4,31,October,Tuesday,44,False,False,False,305,31,31,2
20281101,2028-11-01,2028,4,1,November,Wednesday,44,False,False,False,306,32,1,3
20281102,2028-11-02,2028,4,2,November,Thursday,44,False,False,False,307,33,2,4
20281103,2028-11-03,2028,4,3,November,Friday,44,False,False,False,308,34,3,5
20281104,2028-11-04,2028,4,4,November,Saturday,44,True,False,False,309,35,4,6
20281105,2028-11-05,2028,4,5,November,Sunday,44,True,False,False,310,36,5,7
20281106,2028-11-06,2028,4,6,November,Monday,45,False,False,False,311,37,6,1
20281107,2028-11-07,2028,4,7,November,Tuesday,45,False,False,False,312,38,7,2
20281108,2028-11-08,2028,4,8,November,Wednesday,45,False,False,False,313,39,8,3
20281109,2028-11-09,2028,4,9,November,Thursday,45,False,False,False,314,40,9,4
20281110,2028-11-10,2028,4,10,November,Friday,45,False,False,True,315,41,10,5
20281111,2028-11-11,2028,4,11,November,Saturday,45,True,False,False,316,42,11,6
20281112,2028-11-12,2028,4,12,November,Sunday,45,True,False,False,317,43,12,7
20281113,2028-11-13,2028,4,13,November,Monday,46,False,False,False,318,44,13,1
20281114,2028-11-14,2028,4,14,November,Tuesday,46,False,False,False,319,45,14,2
20281115,2028-11-15,2028,4,15,November,Wednesday,46,False,False,False,320,46,15,3
20281116,2028-11-16,2028,4,16,November,Thursday,46,False,False,False,321,47,16,4
20281117,2028-11-17,2028,4,17,November,Friday,46,False,False,False,322,48,17,5
20281118,2028-11-18,2028,4,18,November,Saturday,46,True,False,False,323,49,18,6
20281119,2028-11-19,2028,4,19,November,Sunday,46,True,False,False,324,50,19,7
20281120,2028-11-20,2028,4,20,November,Monday,47,False,False,False,325,51,20,1
20281121,2028-11-21,2028,4,21,November,Tuesday,47,False,False,False,326,52,21,2
20281122,2028-11-22,2028,4,22,November,Wednesday,47,False,False,False,327,53,22,3
20281123,2028-11-23,2028,4,23,November,Thursday,47,False,False,True,328,54,23,4
20281124,2028-11-24,2028,4,24,November,Friday,47,False,False,False,329,55,24,5
20281125,2028-11-25,2028,4,25,November,Saturday,47,True,False,False,330,56,25,6
20281126,2028-11-26,2028,4,26,November,Sunday,47,True,False,False,331,57,26,7
20281127,2028-11-27,2028,4,27,November,Monday,48,False,False,False,332,58,27,1
20281128,2028-11-28,2028,4,28,November,Tuesday,48,False,False,False,333,59,28,2
20281129,2028-11-29,2028,4,29,November,Wednesday,48,False,False,False,334,60,29,3
20281130,2028-11-30,2028,4,30,November,Thursday,48,False,False,False,335,61,30,4
20281201,2028-12-01,2028,4,1,December,Friday,48,False,False,False,336,62,1,5
20281202,2028-12-02,2028,4,2,December,Saturday,48,True,False,False,337,63,2,6
20281203,2028-12-03,2028,4,3,December,Sunday,48,True,False,False,338,64,3,7
20281204,2028-12-04,2028,4,4,December,Monday,49,False,False,False,339,65,4,1
20281205,2028-12-05,2028,4,5,December,Tuesday,49,False,False,False,340,66,5,2
20281206,2028-12-06,2028,4,6,December,Wednesday,49,False,False,False,341,67,6,3
20281207,2028-12-07,2028,4,7,December,Thursday,49,False,False,False,342,68,7,4
20281208,2028-12-08,2028,4,8,December,Friday,49,False,False,False,343,69,8,5
20281209,2028-12-09,2028,4,9,December,Saturday,49,True,False,False,344,70,9,6
20281210,2028-12-10,2028,4,10,December,Sunday,49,True,False,False,345,71,10,7
20281211,2028-12-11,2028,4,11,December,Monday,50,False,False,False,346,72,11,1
20281212,2028-12-12,2028,4,12,December,Tuesday,50,False,False,False,347,73,12,2
20281213,2028-12-13,2028,4,13,December,Wednesday,50,False,False,False,348,74,13,3
20281214,2028-12-14,2028,4,14,December,Thursday,50,False,False,False,349,75,14,4
20281215,2028-12-15,2028,4,15,December,Friday,50,False,False,False,350,76,15,5
20281216,2028-12-16,2028,4,16,December,Saturday,50,True,False,False,351,77,16,6
20281217,2028-12-17,2028,4,17,December,Sunday,50,True,False,False,352,78,17,7
20281218,2028-12-18,2028,4,18,December,Monday,51,False,False,False,353,79,18,1
20281219,2028-12-19,2028,4,19,December,Tuesday,51,False,False,False,354,80,19,2
20281220,2028-12-20,2028,4,20,December,Wednesday,51,False,False,False,355,81,20,3
20281221,2028-12-21,2028,4,21,December,Thursday,51,False,False,False,356,82,21,4
20281222,2028-12-22,2028,4,22,December,Friday,51,False,False,False,357,83,22,5
20281223,2028-12-23,2028,4,23,December,Saturday,51,True,False,False,358,84,23,6
20281224,2028-12-24,2028,4,24,December,Sunday,51,True,False,False,359,85,24,7
20281225,2028-12-25,2028,4,25,December,Monday,52,False,False,True,360,86,25,1
20281226,2028-12-26,2028,4,26,December,Tuesday,52,False,False,False,361,87,26,2
20281227,2028-12-27,2028,4,27,December,Wednesday,52,False,False,False,362,88,27,3
20281228,2028-12-28,2028,4,28,December,Thursday,52,False,False,False,363,89,28,4
20281229,2028-12-29,2028,4,29,December,Friday,52,False,False,False,364,90,29,5
20281230,2028-12-30,2028,4,30,December,Saturday,52,True,False,False,365,91,30,6
20281231,2028-12-31,2028,4,31,December,Sunday,52,True,False,False,366,92,31,7
20290101,2029-01-01,2029,1,1,January,Monday,1,False,True,True,1,1,1,1
20290102,2029-01-02,2029,1,2,January,Tuesday,1,False,False,False,2,2,2,2
20290103,2029-01-03,2029,1,3,January,Wednesday,1,False,False,False,3,3,3,3
20290104,2029-01-04,2029,1,4,January,Thursday,1,False,False,False,4,4,4,4
20290105,2029-01-05,2029,1,5,January,Friday,1,False,False,False,5,5,5,5
20290106,2029-01-06,2029,1,6,January,Saturday,1,True,False,False,6,6,6,6
20290107,2029-01-07,2029,1,7,January,Sunday,1,True,False,False,7,7,7,7
20290108,2029-01-08,2029,1,8,January,Monday,2,False,False,False,8,8,8,1
20290109,2029-01-09,2029,1,9,January,Tuesday,2,False,False,False,9,9,9,2
20290110,2029-01-10,2029,1,10,January,Wednesday,2,False,False,False,10,10,10,3
20290111,2029-01-11,2029,1,11,January,Thursday,2,False,False,False,11,11,11,4
20290112,2029-01-12,2029,1,12,January,Friday,2,False,False,False,12,12,12,5
20290113,2029-01-13,2029,1,13,January,Saturday,2,True,False,False,13,13,13,6
20290114,2029-01-14,2029,1,14,January,Sunday,2,True,False,False,14,14,14,7
20290115,2029-01-15,2029,1,15,January,Monday,3,False,False,True,15,15,15,1
20290116,2029-01-16,2029,1,16,January,Tuesday,3,False,False,False,16,16,16,2
20290117,2029-01-17,2029,1,17,January,Wednesday,3,False,False,False,17,17,17,3
20290118,2029-01-18,2029,1,18,January,Thursday,3,False,False,False,18,18,18,4
20290119,2029-01-19,2029,1,19,January,Friday,3,False,False,False,19,19,19,5
20290120,2029-01-20,2029,1,20,January,Saturday,3,True,False,False,20,20,20,6
20290121,2029-01-21,2029,1,21,January,Sunday,3,True,False,False,21,21,21,7
20290122,2029-01-22,2029,1,22,January,Monday,4,False,False,False,22,22,22,1
20290123,2029-01-23,2029,1,23,January,Tuesday,4,False,False,False,23,23,23,2
20290124,2029-01-24,2029,1,24,January,Wednesday,4,False,False,False,24,24,24,3
20290125,2029-01-25,2029,1,25,January,Thursday,4,False,False,False,25,25,25,4
20290126,2029-01-26,2029,1,26,January,Friday,4,False,False,False,26,26,26,5
20290127,2029-01-27,2029,1,27,January,Saturday,4,True,False,False,27,27,27,6
20290128,2029-01-28,2029,1,28,January,Sunday,4,True,False,False,28,28,28,7
20290129,2029-01-29,2029,1,29,January,Monday,5,False,False,False,29,29,29,1
20290130,2029-01-30,2029,1,30,January,Tuesday,5,False,False,False,30,30,30,2
20290131,2029-01-31,2029,1,31,January,Wednesday,5,False,False,False,31,31,31,3
20290201,2029-02-01,2029,1,1,February,Thursday,5,False,False,False,32,32,1,4
20290202,2029-02-02,2029,1,2,February,Friday,5,False,False,False,33,33,2,5
20290203,2029-02-03,2029,1,3,February,Saturday,5,True,False,False,34,34,3,6
20290204,2029-02-04,2029,1,4,February,Sunday,5,True,False,False,35,35,4,7
20290205,2029-02-05,2029,1,5,February,Monday,6,False,False,False,36,36,5,1
20290206,2029-02-06,2029,1,6,February,Tuesday,6,False,False,False,37,37,6,2
20290207,2029-02-07,2029,1,7,February,Wednesday,6,False,False,False,38,38,7,3
20290208,2029-02-08,2029,1,8,February,Thursday,6,False,False,False,39,39,8,4
20290209,2029-02-09,2029,1,9,February,Friday,6,False,False,False,40,40,9,5
20290210,2029-02-10,2029,1,10,February,Saturday,6,True,False,False,41,41,10,6
20290211,2029-02-11,2029,1,11,February,Sunday,6,True,False,False,42,42,11,7
20290212,2029-02-12,2029,1,12,February,Monday,7,False,False,False,43,43,12,1
20290213,2029-02-13,2029,1,13,February,Tuesday,7,False,False,False,44,44,13,2
